idx,language,culture,subtitle_track,
79e6b7d6bad079789af22d229b87bc7c,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
79e6b7d6bad079789af22d229b87bc7c,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
79e6b7d6bad079789af22d229b87bc7c,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
79e6b7d6bad079789af22d229b87bc7c,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8f694bb7f54f3ca4c287548b57e8322a,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
fe180deabafc65033d5ffc17e012904c,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
fe180deabafc65033d5ffc17e012904c,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
9e9aaf8688600a1adbe6d5fc0840a7a3,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
9e9aaf8688600a1adbe6d5fc0840a7a3,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
179cca40c9d1e5caf3bc2bf2bc8da597,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
179cca40c9d1e5caf3bc2bf2bc8da597,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
179cca40c9d1e5caf3bc2bf2bc8da597,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
179cca40c9d1e5caf3bc2bf2bc8da597,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
d06958f8e9e2b45afb52721a4b4192ee,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
f574be771ee831ebafa187bcdf8a81a5,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
f574be771ee831ebafa187bcdf8a81a5,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
e230333f5c2ce2f383139ab56f5d8298,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
e230333f5c2ce2f383139ab56f5d8298,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
e230333f5c2ce2f383139ab56f5d8298,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
0136a55f94d7052064e746e561a0080f,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
0136a55f94d7052064e746e561a0080f,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
0136a55f94d7052064e746e561a0080f,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
0136a55f94d7052064e746e561a0080f,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
3ea29e5beb5c3b47c40b6e65f9f1481a,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
3ea29e5beb5c3b47c40b6e65f9f1481a,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
3ea29e5beb5c3b47c40b6e65f9f1481a,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
5ebd9482145cb6e581c7926b711c384e,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
5ebd9482145cb6e581c7926b711c384e,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
d1c322c394802b791f2ed5476070be18,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
d1c322c394802b791f2ed5476070be18,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
126bc021c1bc007ebba9a034ca7cd106,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
cf8e7d297193ebf8d0a0577b23ef0dbb,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
cf8e7d297193ebf8d0a0577b23ef0dbb,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
cf8e7d297193ebf8d0a0577b23ef0dbb,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
2f8aab86433e1c5e1a2b91ffd416728f,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
2f8aab86433e1c5e1a2b91ffd416728f,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
2f8aab86433e1c5e1a2b91ffd416728f,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
2f8aab86433e1c5e1a2b91ffd416728f,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
13566285865899fc0c2dc1f0a7aa0003,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
13566285865899fc0c2dc1f0a7aa0003,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
13566285865899fc0c2dc1f0a7aa0003,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
13566285865899fc0c2dc1f0a7aa0003,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ea5883d29702ace00853e1d784128f28,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ea5883d29702ace00853e1d784128f28,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ea5883d29702ace00853e1d784128f28,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
6870020c4ae6da937d2f1045e5dbe974,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
6870020c4ae6da937d2f1045e5dbe974,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
6a5b0820904433e0608b71e6e070d41a,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
fb15b82aec332a09af5fe8c9a8da5968,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
fb15b82aec332a09af5fe8c9a8da5968,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
fb15b82aec332a09af5fe8c9a8da5968,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
22725146fe2b0ed33dbf6b8a16d35fc5,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
22725146fe2b0ed33dbf6b8a16d35fc5,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
22725146fe2b0ed33dbf6b8a16d35fc5,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
22725146fe2b0ed33dbf6b8a16d35fc5,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
c14411e961e989bc647d44f0e2f24eaf,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
c14411e961e989bc647d44f0e2f24eaf,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
2ad4fa0b60b51dad318701911de110eb,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
2ad4fa0b60b51dad318701911de110eb,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
2936e958430530f480ba9f44da06d503,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
2936e958430530f480ba9f44da06d503,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
9e5c89be5c2cdfa690cb5cdfd7fb15ac,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
9e5c89be5c2cdfa690cb5cdfd7fb15ac,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
19c39edd6da5e1438e4324a9ec56c6fd,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
19c39edd6da5e1438e4324a9ec56c6fd,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
19c39edd6da5e1438e4324a9ec56c6fd,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
04a50d4f6da9d161e32ad4ea0446f57c,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
cc8d23b03e5b49e034bcd8be7fa72fad,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
cc8d23b03e5b49e034bcd8be7fa72fad,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
cc8d23b03e5b49e034bcd8be7fa72fad,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
38eed21d4e3be4d1c0f0ff948f5eb975,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
38eed21d4e3be4d1c0f0ff948f5eb975,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
cf93499b021b9220c9e2eb5446d44771,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
cf93499b021b9220c9e2eb5446d44771,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
cf93499b021b9220c9e2eb5446d44771,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
cf93499b021b9220c9e2eb5446d44771,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
caacadea63da8f11c2921e33cf3ec5c4,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
caacadea63da8f11c2921e33cf3ec5c4,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
caacadea63da8f11c2921e33cf3ec5c4,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
e877355b21c6e8f9fbd579b60afb66d9,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
e877355b21c6e8f9fbd579b60afb66d9,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
faef874a420ee9e92cfefbbfb9fa3743,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
faef874a420ee9e92cfefbbfb9fa3743,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
faef874a420ee9e92cfefbbfb9fa3743,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
faef874a420ee9e92cfefbbfb9fa3743,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
15c41f76538ed8399419160074ccb79d,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
15c41f76538ed8399419160074ccb79d,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
15c41f76538ed8399419160074ccb79d,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
15c41f76538ed8399419160074ccb79d,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
559a53d9249e6a83d7544c3ae3173c24,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
b4199baaac2b0b6dfa465ac42894419d,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
b4199baaac2b0b6dfa465ac42894419d,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
b4199baaac2b0b6dfa465ac42894419d,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ab4f63f82974dff2e59efdbb9bdb240f,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ab4f63f82974dff2e59efdbb9bdb240f,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ab4f63f82974dff2e59efdbb9bdb240f,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
